Unnamed: 0,code_insee,nom_standard,nom_sans_accent,nom_standard_majuscule,typecom,typecom_texte,reg_code,reg_nom,dep_code,dep_nom,canton_code,canton_nom,epci_code,epci_nom,code_postal,zone_emploi,code_insee_centre_zone_emploi,code_unite_urbaine,taille_unite_urbaine,population,superficie_hectare,superficie_km2,densite,latitude_centre,longitude_centre,grille_densite,grille_densite_texte,distance_urgence_km
25512,65123,Campan,campan,CAMPAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65710.0,7624.0,65440,65301,3.0,1288,9734,97,13.0,42.962,0.217,6,Rural à habitat dispersé,12.985603830925369
25513,65124,Camparan,camparan,CAMPARAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,53,268,3,20.0,42.832,0.358,7,Rural à habitat très dispersé,31.271982293206776
25514,65125,Campistrous,campistrous,CAMPISTROUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070787,CC du Plateau de Lannemezan,65300.0,7624.0,65440,65000,0.0,312,1024,10,30.0,43.145,0.375,6,Rural à habitat dispersé,4.1733177593336155
25515,65126,Campuzan,campuzan,CAMPUZAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,142,650,6,22.0,43.279,0.434,6,Rural à habitat dispersé,17.877083427489232
25516,65127,Capvern,capvern,CAPVERN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,1267,2214,22,57.0,43.107,0.332,6,Rural à habitat dispersé,6.639258887985054
25517,65128,Castelbajac,castelbajac,CASTELBAJAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65330.0,7624.0,65440,65000,0.0,141,828,8,17.0,43.182,0.356,6,Rural à habitat dispersé,8.352568588672016
25518,65129,Castelnau-Magnoac,castelnau-magnoac,CASTELNAU-MAGNOAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,779,1282,13,61.0,43.295,0.515,6,Rural à habitat dispersé,21.270557444206784
25519,65130,Castelnau-Rivière-Basse,castelnau-riviere-basse,CASTELNAU-RIVIÈRE-BASSE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65700.0,7624.0,65440,65000,0.0,637,1848,18,34.0,43.58,-0.028,6,Rural à habitat dispersé,22.641003399839782
25520,65131,Castelvieilh,castelvieilh,CASTELVIEILH,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,242,532,5,45.0,43.281,0.201,6,Rural à habitat dispersé,13.09087926930411
25521,65132,Castéra-Lanusse,castera-lanusse,CASTÉRA-LANUSSE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,45,87,1,52.0,43.172,0.292,7,Rural à habitat très dispersé,11.387275401550335
25522,65133,Castéra-Lou,castera-lou,CASTÉRA-LOU,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,229,486,5,47.0,43.322,0.155,6,Rural à habitat dispersé,13.089859538186245
25523,65134,Casterets,casterets,CASTERETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7622.0,31483,65000,0.0,16,183,2,9.0,43.315,0.583,7,Rural à habitat très dispersé,24.357550415925914
25524,65135,Castillon,castillon,CASTILLON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,79,337,3,23.0,43.094,0.222,7,Rural à habitat très dispersé,6.840376333990592
25525,65136,Caubous,caubous,CAUBOUS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,31,385,4,8.0,43.243,0.469,7,Rural à habitat très dispersé,14.536934555954776
25526,65137,Caussade-Rivière,caussade-riviere,CAUSSADE-RIVIÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65700.0,7624.0,65440,65000,0.0,97,621,6,16.0,43.516,0.01,6,Rural à habitat dispersé,29.81275158250787
25527,65138,Cauterets,cauterets,CAUTERETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65110.0,7624.0,65440,65000,0.0,866,15836,158,5.0,42.852,-0.126,6,Rural à habitat dispersé,28.319562342752622
25528,65139,Cazarilh,cazarilh,CAZARILH,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,53,312,3,17.0,42.951,0.589,7,Rural à habitat très dispersé,20.59644954417665
25529,65140,Cazaux-Debat,cazaux-debat,CAZAUX-DEBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65590.0,7624.0,65440,65000,0.0,31,159,2,19.0,42.888,0.383,7,Rural à habitat très dispersé,25.79723996614267
25530,65141,Cazaux-Fréchet-Anéran-Camors,cazaux-frechet-aneran-camors,CAZAUX-FRÉCHET-ANÉRAN-CAMORS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,63,1280,13,5.0,42.843,0.434,7,Rural à habitat très dispersé,30.743708205347982
25531,65142,Chelle-Debat,chelle-debat,CHELLE-DEBAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,210,874,9,24.0,43.298,0.239,6,Rural à habitat dispersé,16.688566754268326
25532,65143,Chelle-Spou,chelle-spou,CHELLE-SPOU,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,109,461,5,24.0,43.143,0.249,6,Rural à habitat dispersé,11.879272961208866
25533,65144,Cheust,cheust,CHEUST,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,86,304,3,28.0,43.056,0.03,7,Rural à habitat très dispersé,7.81838387043386
25534,65145,Chèze,cheze,CHÈZE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65120.0,7624.0,65440,65101,1.0,49,1040,10,5.0,42.921,-0.022,6,Rural à habitat dispersé,19.967100239436057
25535,65146,Chis,chis,CHIS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6502,Bordères-sur-l'Echez,200069300,CA Tarbes-Lourdes-Pyrénées,65800.0,7624.0,65440,65501,5.0,307,383,4,80.0,43.298,0.114,6,Rural à habitat dispersé,9.003161502929
25536,65147,Cieutat,cieutat,CIEUTAT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65000,0.0,609,1884,19,32.0,43.122,0.213,6,Rural à habitat dispersé,8.178357548214697
25537,65148,Cizos,cizos,CIZOS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7624.0,65440,65000,0.0,135,771,8,18.0,43.263,0.489,7,Rural à habitat très dispersé,17.180245803000275
25538,65149,Clarac,clarac,CLARAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,160,634,6,25.0,43.219,0.252,6,Rural à habitat dispersé,15.915820396492474
25539,65150,Clarens,clarens,CLARENS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070787,CC du Plateau de Lannemezan,65300.0,7624.0,65440,65000,0.0,491,1132,11,43.0,43.154,0.412,6,Rural à habitat dispersé,3.88950736757872
25540,65151,Collongues,collongues,COLLONGUES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,150,211,2,71.0,43.29,0.168,6,Rural à habitat dispersé,11.329184429981009
25541,65153,Coussan,coussan,COUSSAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,117,315,3,37.0,43.244,0.204,7,Rural à habitat très dispersé,12.102970645726922
25542,65154,Créchets,crechets,CRÉCHETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,50,95,1,53.0,43.001,0.57,6,Rural à habitat dispersé,16.846649536401102
25543,65155,Devèze,deveze,DEVÈZE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65230.0,7622.0,31483,65000,0.0,50,513,5,10.0,43.276,0.55,7,Rural à habitat très dispersé,20.72705157470164
25544,65156,Dours,dours,DOURS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,212,504,5,42.0,43.307,0.133,6,Rural à habitat dispersé,10.688227407774926
25545,65157,Ens,ens,ENS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,23,348,3,7.0,42.797,0.335,7,Rural à habitat très dispersé,33.69667794811526
25546,65158,Esbareich,esbareich,ESBAREICH,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,77,878,9,9.0,42.931,0.575,6,Rural à habitat dispersé,23.09528750687762
25547,65159,Escala,escala,ESCALA,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65250.0,7624.0,65440,65000,0.0,352,394,4,89.0,43.088,0.411,6,Rural à habitat dispersé,3.4505603453927156
25548,65160,Escaunets,escaunets,ESCAUNETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200072106,CC Adour Madiran,65500.0,7624.0,65440,65000,0.0,119,635,6,19.0,43.346,-0.077,6,Rural à habitat dispersé,16.89666459228446
25549,65161,Escondeaux,escondeaux,ESCONDEAUX,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,281,372,4,76.0,43.346,0.133,6,Rural à habitat dispersé,14.433894934975159
25550,65162,Esconnets,esconnets,ESCONNETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,32,231,2,14.0,43.071,0.231,7,Rural à habitat très dispersé,6.882507306549036
25551,65163,Escots,escots,ESCOTS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,43,408,4,11.0,43.06,0.262,7,Rural à habitat très dispersé,9.415727119431853
25552,65164,Escoubès-Pouts,escoubes-pouts,ESCOUBÈS-POUTS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,98,273,3,36.0,43.107,0.029,7,Rural à habitat très dispersé,6.08992484595595
25553,65165,Esparros,esparros,ESPARROS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,173,3284,33,5.0,43.011,0.306,7,Rural à habitat très dispersé,14.372377642225366
25554,65166,Espèche,espeche,ESPÈCHE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,46,268,3,17.0,43.062,0.302,7,Rural à habitat très dispersé,10.961603415706547
25555,65167,Espieilh,espieilh,ESPIEILH,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,25,211,2,12.0,43.079,0.241,7,Rural à habitat très dispersé,7.797622945855357
25556,65168,Esquièze-Sère,esquieze-sere,ESQUIÈZE-SÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65120.0,7624.0,65440,65101,1.0,413,153,2,270.0,42.881,-0.007,6,Rural à habitat dispersé,24.13789489248023
25557,65169,Estaing,estaing,ESTAING,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65000,0.0,94,7453,75,1.0,42.881,-0.206,7,Rural à habitat très dispersé,27.61168046599029
25558,65170,Estampures,estampures,ESTAMPURES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7604.0,32013,65000,0.0,75,557,6,13.0,43.376,0.286,7,Rural à habitat très dispersé,24.77518832009107
25559,65171,Estarvielle,estarvielle,ESTARVIELLE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,38,82,1,46.0,42.821,0.415,7,Rural à habitat très dispersé,33.13924510406215
25560,65172,Estensan,estensan,ESTENSAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65170.0,7624.0,65440,65000,0.0,42,155,2,27.0,42.816,0.345,7,Rural à habitat très dispersé,32.229638639672125
25561,65173,Esterre,esterre,ESTERRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65120.0,7624.0,65440,65101,1.0,188,182,2,103.0,42.872,0.011,5,Bourgs ruraux,24.301827371836822
25562,65174,Estirac,estirac,ESTIRAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65700.0,7624.0,65440,65000,0.0,102,520,5,20.0,43.499,0.029,6,Rural à habitat dispersé,30.112853782513998
25563,65175,Ferrère,ferrere,FERRÈRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,39,5789,58,1.0,42.921,0.5,7,Rural à habitat très dispersé,23.149038721074078
25564,65176,Ferrières,ferrieres,FERRIÈRES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,246401756,CC Pays de Nay,65560.0,7624.0,65440,65000,0.0,81,1724,17,5.0,43.013,-0.24,7,Rural à habitat très dispersé,18.524675274822865
25565,65177,Fontrailles,fontrailles,FONTRAILLES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7604.0,32013,65000,0.0,167,911,9,18.0,43.342,0.369,7,Rural à habitat très dispersé,25.0390045208364
25566,65178,Fréchède,frechede,FRÉCHÈDE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65220.0,7624.0,65440,65000,0.0,52,546,5,10.0,43.365,0.261,7,Rural à habitat très dispersé,22.45316829385803
25567,65179,Fréchendets,frechendets,FRÉCHENDETS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,26,201,2,13.0,43.061,0.234,7,Rural à habitat très dispersé,7.139736213517769
25568,65180,Fréchet-Aure,frechet-aure,FRÉCHET-AURE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,15,345,3,4.0,42.927,0.38,7,Rural à habitat très dispersé,21.510782789033666
25569,65181,Fréchou-Fréchet,frechou-frechet,FRÉCHOU-FRÉCHET,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,172,301,3,57.0,43.176,0.162,6,Rural à habitat dispersé,10.40984759454311
25570,65182,Gaillagos,gaillagos,GAILLAGOS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,133,852,9,16.0,42.994,-0.181,6,Rural à habitat dispersé,16.11784060136935
25571,65183,Galan,galan,GALAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65330.0,7624.0,65440,65000,0.0,697,1381,14,50.0,43.223,0.404,6,Rural à habitat dispersé,11.580667181891158
25572,65184,Galez,galez,GALEZ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65330.0,7624.0,65440,65000,0.0,171,732,7,23.0,43.187,0.407,6,Rural à habitat dispersé,7.570315333745536
25573,65185,Gardères,garderes,GARDÈRES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6509,Ossun,200069300,CA Tarbes-Lourdes-Pyrénées,65320.0,7624.0,65440,65000,0.0,442,1542,15,29.0,43.283,-0.106,6,Rural à habitat dispersé,14.43564121135588
25574,65186,Gaudent,gaudent,GAUDENT,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,34,159,2,21.0,42.998,0.56,6,Rural à habitat dispersé,17.636538984744337
25575,65187,Gaussan,gaussan,GAUSSAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070795,CC du Pays de Trie et du Magnoac,65670.0,7624.0,65440,65000,0.0,95,775,8,12.0,43.223,0.478,7,Rural à habitat très dispersé,12.736757472767394
25576,65189,Gayan,gayan,GAYAN,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6517,Vic-en-Bigorre,200069300,CA Tarbes-Lourdes-Pyrénées,65320.0,7624.0,65440,65000,0.0,272,276,3,99.0,43.305,0.049,6,Rural à habitat dispersé,8.480773654899869
25577,65190,Gazave,gazave,GAZAVE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",200070787,CC du Plateau de Lannemezan,65250.0,7624.0,65440,65000,0.0,70,736,7,10.0,43.03,0.422,7,Rural à habitat très dispersé,9.9311733878686
25578,65191,Gazost,gazost,GAZOST,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,125,4130,41,3.0,43.001,0.024,7,Rural à habitat très dispersé,12.342600535161617
25579,65192,Gavarnie-Gèdre,gavarnie-gedre,GAVARNIE-GÈDRE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65120.0,7624.0,65440,65000,0.0,341,14302,143,2.0,42.767,0.042,6,Rural à habitat dispersé,34.40236588193224
25580,65193,Gembrie,gembrie,GEMBRIE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65370.0,7622.0,31483,65000,0.0,91,98,1,93.0,42.989,0.575,6,Rural à habitat dispersé,17.625965373128277
25581,65194,Générest,generest,GÉNÉREST,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6515,La Vallée de la Barousse,200070829,CC Neste Barousse,65150.0,7624.0,65440,65000,0.0,94,1202,12,8.0,43.026,0.517,6,Rural à habitat dispersé,13.400228821290023
25582,65195,Génos,genos,GÉNOS,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,136,2390,24,6.0,42.752,0.392,6,Rural à habitat dispersé,40.31113853158386
25583,65196,Gensac,gensac,GENSAC,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6513,Val d'Adour-Rustan-Madiranais,200072106,CC Adour Madiran,65140.0,7624.0,65440,65000,0.0,89,351,4,25.0,43.434,0.091,6,Rural à habitat dispersé,22.98034697763575
25584,65197,Ger,ger,GER,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65302,3.0,156,193,2,81.0,43.053,-0.041,6,Rural à habitat dispersé,5.210888135655699
25585,65198,Gerde,gerde,GERDE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6504,La Haute-Bigorre,246500482,CC de la Haute-Bigorre,65200.0,7624.0,65440,65301,3.0,1168,696,7,168.0,43.059,0.178,6,Rural à habitat dispersé,2.703569849853319
25586,65199,Germ,germ,GERM,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,34,1243,12,3.0,42.776,0.441,7,Rural à habitat très dispersé,38.21456499270361
25587,65200,Germs-sur-l'Oussouet,germs-sur-l-oussouet,GERMS-SUR-L'OUSSOUET,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65200.0,7624.0,65440,65000,0.0,104,1325,13,8.0,43.039,0.06,7,Rural à habitat très dispersé,7.674969694080328
25588,65201,Geu,geu,GEU,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,185,253,3,73.0,43.04,-0.052,6,Rural à habitat dispersé,6.666317870930804
25589,65202,Gez,gez,GEZ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6516,La Vallée des Gaves,200070811,CC Pyrénées Vallées des Gaves,65400.0,7624.0,65440,65203,2.0,328,395,4,83.0,43.013,-0.121,5,Bourgs ruraux,11.43827104417445
25590,65203,Gez-ez-Angles,gez-ez-angles,GEZ-EZ-ANGLES,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6506,Lourdes-2,200069300,CA Tarbes-Lourdes-Pyrénées,65100.0,7624.0,65440,65000,0.0,25,244,2,10.0,43.088,0.025,7,Rural à habitat très dispersé,5.860165715810596
25591,65204,Gonez,gonez,GONEZ,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6503,Les Coteaux,200070803,CC des Coteaux du Val d'Arros,65350.0,7624.0,65440,65000,0.0,29,114,1,25.0,43.234,0.21,6,Rural à habitat dispersé,12.485934140983156
25592,65205,Gouaux,gouaux,GOUAUX,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6508,"Neste, Aure et Louron",246500573,CC Aure Louron,65240.0,7624.0,65440,65000,0.0,55,604,6,9.0,42.857,0.373,6,Rural à habitat dispersé,29.308607903343567
25593,65206,Goudon,goudon,GOUDON,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070803,CC des Coteaux du Val d'Arros,65190.0,7624.0,65440,65000,0.0,235,754,8,31.0,43.245,0.237,6,Rural à habitat dispersé,14.768036697178674
25594,65207,Gourgue,gourgue,GOURGUE,COM,commune,76,Occitanie,65,Hautes-Pyrénées,6514,La Vallée de l'Arros et des Baïses,200070787,CC du Plateau de Lannemezan,65130.0,7624.0,65440,65000,0.0,62,155,2,40.0,43.138,0.268,7,Rural à habitat très dispersé,11.884304126310935
