nofinessej;rsej;nofinesset;rset;noautor;de;libde;ta;libta;capaut;dateautor
430000018;CH EMILE ROUX LE PUY;430005553;IFSI - IFAS LE PUY EN VELAY;831101751;419;Formation DE Aide-Soignant;34;Enseignement;98;2011-01-01
940020175;INFA;430008086;INFA HAUTE-LOIRE;831101731;438;Formation DE aide médico psychologique;34;Enseignement;;2011-01-01
940020175;INFA;430008086;INFA HAUTE-LOIRE;831101742;438;Formation DE aide médico psychologique;34;Enseignement;0;2011-01-01
940020175;INFA;430008086;INFA HAUTE-LOIRE;831501873;437;Formation DE moniteur éducateurs;34;Enseignement;6;2013-07-12
940020175;INFA;430008086;INFA HAUTE-LOIRE;841600033;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2016-09-01
940020175;INFA;430008086;INFA HAUTE-LOIRE;841900188;437;Formation DE moniteur éducateurs;34;Enseignement;15;2019-01-01
430008094;CFPPA EPLEFPA DU VELAY;430008102;CFPPA EPLEFPA DU VELAY;831101732;586;Formation DE auxiliaire de vie sociale;34;Enseignement;;2011-01-01
430008094;CFPPA EPLEFPA DU VELAY;430008102;CFPPA EPLEFPA DU VELAY;831101743;586;Formation DE auxiliaire de vie sociale;34;Enseignement;19;2011-01-01
430008094;CFPPA EPLEFPA DU VELAY;430008102;CFPPA EPLEFPA DU VELAY;841900233;586;Formation DE auxiliaire de vie sociale;34;Enseignement;0;2016-01-01
430008094;CFPPA EPLEFPA DU VELAY;430008102;CFPPA EPLEFPA DU VELAY;842200434;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2021-01-01
430008532;OGEC LYCEE ANNE-MARIE MARTEL;430008540;LYCEE ST JACQUES COMPOSTELLE;841600019;586;Formation DE auxiliaire de vie sociale;34;Enseignement;20;2016-01-01
430008532;OGEC LYCEE ANNE-MARIE MARTEL;430008540;LYCEE ST JACQUES COMPOSTELLE;841600092;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;18;2016-01-01
430008532;OGEC LYCEE ANNE-MARIE MARTEL;430008540;LYCEE ST JACQUES COMPOSTELLE;841900232;586;Formation DE auxiliaire de vie sociale;34;Enseignement;0;2016-01-01
430008532;OGEC LYCEE ANNE-MARIE MARTEL;430008540;LYCEE ST JACQUES COMPOSTELLE;842300494;419;Formation DE Aide-Soignant;34;Enseignement;20;2023-01-01
430008557;MAISON FAMILIALE RURALE STE FLORINE;430008565;MFR STE FLORINE;841600027;586;Formation DE auxiliaire de vie sociale;34;Enseignement;20;2016-02-01
430008557;MAISON FAMILIALE RURALE STE FLORINE;430008565;MFR STE FLORINE;841600029;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2016-09-01
430009571;OGEC YSSINGEAUX;430009589;OGEC YSSINGEAUX;842200431;419;Formation DE Aide-Soignant;34;Enseignement;15;2020-08-31
440000263;EPSYLAN;440000180;CHS EPSYLAN BLAIN;529500206;414;Formation DE Infirmier;34;Enseignement;15;1960-11-20
440000289;CHU DE NANTES;440000271;CHU DE NANTES SITE HOTEL DIEU HME;529500110;413;Formation DE Ambulancier;34;Enseignement;50;1991-10-11
440000289;CHU DE NANTES;440000271;CHU DE NANTES SITE HOTEL DIEU HME;520302644;456;Formation DE Auxiliaire Puériculture;34;Enseignement;35;2003-01-07
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440000503;CH CNP SITE CHATEAUBRIANT;529500150;414;Formation DE Infirmier;34;Enseignement;30;1992-04-28
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440000503;CH CNP SITE CHATEAUBRIANT;529500095;419;Formation DE Aide-Soignant;34;Enseignement;;1993-01-01
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440000503;CH CNP SITE CHATEAUBRIANT;529500105;419;Formation DE Aide-Soignant;34;Enseignement;20;1993-01-01
850009010;CH LOIRE VENDEE OCEAN;440000560;CH LVO SITE DE MACHECOUL;529700218;419;Formation DE Aide-Soignant;34;Enseignement;30;1997-01-01
850009010;CH LOIRE VENDEE OCEAN;440000560;CH LVO SITE DE MACHECOUL;520101817;419;Formation DE Aide-Soignant;34;Enseignement;30;1998-04-05
850009010;CH LOIRE VENDEE OCEAN;440000560;CH LVO SITE DE MACHECOUL;520202321;419;Formation DE Aide-Soignant;34;Enseignement;50;2001-11-06
850009010;CH LOIRE VENDEE OCEAN;440000560;CH LVO SITE DE MACHECOUL;529200001;419;Formation DE Aide-Soignant;34;Enseignement;16;1992-01-01
850009010;CH LOIRE VENDEE OCEAN;440000560;CH LVO SITE DE MACHECOUL;520302616;419;Formation DE Aide-Soignant;34;Enseignement;50;2002-07-02
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;529200002;414;Formation DE Infirmier;34;Enseignement;40;1992-04-28
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;520101832;414;Formation DE Infirmier;34;Enseignement;55;2000-05-03
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;520403131;414;Formation DE Infirmier;34;Enseignement;55;2004-02-12
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;520504193;419;Formation DE Aide-Soignant;34;Enseignement;55;2002-07-02
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;522305923;419;Formation DE Aide-Soignant;34;Enseignement;110;2023-07-25
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;522406003;414;Formation DE Infirmier;34;Enseignement;90;2022-09-01
440000057;CH SAINT NAZAIRE;440007722;IFSI ET IFAS DU CH DE SAINT NAZAIRE;522506049;419;Formation DE Aide-Soignant;34;Enseignement;130;2025-07-21
440003408;IFM3R;440010932;IFM3R DES PAYS DE LA LOIRE;529200003;416;Formation DE Masseur-Kinésithérapeute;34;Enseignement;75;1992-01-01
440003408;IFM3R;440010932;IFM3R DES PAYS DE LA LOIRE;520302609;416;Formation DE Masseur-Kinésithérapeute;34;Enseignement;73;2002-07-18
440003408;IFM3R;440010932;IFM3R DES PAYS DE LA LOIRE;520504236;420;Formation DE Pédicure-Podologue;34;Enseignement;40;1992-01-01
440003408;IFM3R;440010932;IFM3R DES PAYS DE LA LOIRE;521105366;416;Formation DE Masseur-Kinésithérapeute;34;Enseignement;87;2002-07-18
440003408;IFM3R;440010932;IFM3R DES PAYS DE LA LOIRE;522405983;416;Formation DE Masseur-Kinésithérapeute;34;Enseignement;92;2024-02-14
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200006;425;Formation DE Infirmier Anesthésiste;34;Enseignement;16;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200005;421;Formation DE ManipulateurElectro-radiologie médicale;34;Enseignement;25;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200012;419;Formation DE Aide-Soignant;34;Enseignement;40;2000-07-13
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200010;414;Formation DE Infirmier;34;Enseignement;85;1992-04-28
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200007;426;Formation DE Infirmier Bloc Opératoire;34;Enseignement;18;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200008;453;Formation Cadre de Santé (sans autre indication);34;Enseignement;39;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529300001;586;Formation DE auxiliaire de vie sociale;34;Enseignement;73;1993-04-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200009;456;Formation DE Auxiliaire Puériculture;34;Enseignement;30;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520202322;419;Formation DE Aide-Soignant;34;Enseignement;80;2001-04-04
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520101843;414;Formation DE Infirmier;34;Enseignement;200;2000-05-03
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;529200011;418;Formation DE Puéricultrice;34;Enseignement;30;2023-12-29
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520302638;428;Formation Cadre de santé (Infirmier);34;Enseignement;60;2002-08-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520302636;421;Formation DE ManipulateurElectro-radiologie médicale;34;Enseignement;27;1992-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520302715;456;Formation DE Auxiliaire Puériculture;34;Enseignement;35;2003-01-08
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520302610;419;Formation DE Aide-Soignant;34;Enseignement;80;2002-07-10
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520202604;426;Formation DE Infirmier Bloc Opératoire;34;Enseignement;20;2002-01-25
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520403237;425;Formation DE Infirmier Anesthésiste;34;Enseignement;20;2004-06-07
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520202399;456;Formation DE Auxiliaire Puériculture;34;Enseignement;30;2003-01-07
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520202603;425;Formation DE Infirmier Anesthésiste;34;Enseignement;20;2002-01-25
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520403130;414;Formation DE Infirmier;34;Enseignement;200;2004-02-12
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520504221;428;Formation Cadre de santé (Infirmier);34;Enseignement;50;2005-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520504222;881;Formation Cadre de Santé (diététicien);34;Enseignement;5;2005-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520504223;430;Formation Cadre de santé (Masseur-Kinésithérapeute);34;Enseignement;5;2005-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;520604359;586;Formation DE auxiliaire de vie sociale;34;Enseignement;38;2005-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;521605729;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;45;2016-07-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;521905795;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;30;2024-01-19
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522205889;453;Formation Cadre de Santé (sans autre indication);34;Enseignement;60;2005-01-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522305906;414;Formation DE Infirmier;34;Enseignement;250;2022-12-29
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522305907;456;Formation DE Auxiliaire Puériculture;34;Enseignement;48;2023-04-17
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522305908;419;Formation DE Aide-Soignant;34;Enseignement;110;2025-07-21
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522305909;426;Formation DE Infirmier Bloc Opératoire;34;Enseignement;30;2023-04-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522305910;421;Formation DE ManipulateurElectro-radiologie médicale;34;Enseignement;35;2023-04-01
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522405943;425;Formation DE Infirmier Anesthésiste;34;Enseignement;20;2024-01-09
440000289;CHU DE NANTES;440010973;DEP DES INSTITUTS FORMATION IRFPAS;522405957;453;Formation Cadre de Santé (sans autre indication);34;Enseignement;50;2023-12-29
440003481;OGEC GROUPE TALENSAC JEANNNE BERNARD;440011393;LYCEE TALENSAC;520400001;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;30;1904-04-04
440003481;OGEC GROUPE TALENSAC JEANNNE BERNARD;440011393;LYCEE TALENSAC;520202547;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;36;2002-09-01
440003481;OGEC GROUPE TALENSAC JEANNNE BERNARD;440011393;LYCEE TALENSAC;522305938;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;42;2021-03-24
440003481;OGEC GROUPE TALENSAC JEANNNE BERNARD;440011393;LYCEE TALENSAC;522506030;422;Formation DE Conseillère en Économie Sociale et Familiale;34;Enseignement;42;2024-12-01
440000289;CHU DE NANTES;440013639;ECOLE SAGES FEMMES CHU NANTES;529200013;415;Formation DE Sage-Femme;34;Enseignement;17;1992-12-31
440000289;CHU DE NANTES;440013639;ECOLE SAGES FEMMES CHU NANTES;520302634;415;Formation DE Sage-Femme;34;Enseignement;24;2002-01-25
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;520202304;419;Formation DE Aide-Soignant;34;Enseignement;25;2001-10-29
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;529200014;414;Formation DE Infirmier;34;Enseignement;30;1992-04-28
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;520101831;414;Formation DE Infirmier;34;Enseignement;40;2000-05-03
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;529600016;419;Formation DE Aide-Soignant;34;Enseignement;20;1993-01-01
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;520101803;419;Formation DE Aide-Soignant;34;Enseignement;20;2000-07-13
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;520403129;414;Formation DE Infirmier;34;Enseignement;40;2004-02-12
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;520302615;419;Formation DE Aide-Soignant;34;Enseignement;25;2002-07-02
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;522406002;414;Formation DE Infirmier;34;Enseignement;60;2022-09-01
440000313;CH CHATEAUBRIANT NOZAY POUANCE;440013647;IFSI ET IFAS DU CH DE CHATEAUBRIANT;522506052;419;Formation DE Aide-Soignant;34;Enseignement;40;2025-07-21
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;529200016;419;Formation DE Aide-Soignant;34;Enseignement;30;1992-01-01
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;520101807;419;Formation DE Aide-Soignant;34;Enseignement;36;2000-07-13
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;520202305;419;Formation DE Aide-Soignant;34;Enseignement;45;2001-10-29
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;520302805;419;Formation DE Aide-Soignant;34;Enseignement;90;2002-06-27
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;520302611;419;Formation DE Aide-Soignant;34;Enseignement;65;2002-06-27
440004802;OGEC ST JOSEPH ET ST THOMAS D'ACQUIN;440021517;IFAS CFPP D'ANCENIS;522506051;419;Formation DE Aide-Soignant;34;Enseignement;50;2025-07-21
440000289;CHU DE NANTES;440021533;INSTITUT DE FORMATION D'AMBULANCIERS;520504226;413;Formation DE Ambulancier;34;Enseignement;50;1991-10-11
440006039;CTRE PERFECTIONN DU PERSONNEL SOIGNANT;440030906;CPPS;529200021;419;Formation DE Aide-Soignant;34;Enseignement;40;1992-01-01
440006039;CTRE PERFECTIONN DU PERSONNEL SOIGNANT;440030906;CPPS;520101804;419;Formation DE Aide-Soignant;34;Enseignement;40;2000-07-13
440006039;CTRE PERFECTIONN DU PERSONNEL SOIGNANT;440030906;CPPS;520202307;419;Formation DE Aide-Soignant;34;Enseignement;45;2001-06-26
440006039;CTRE PERFECTIONN DU PERSONNEL SOIGNANT;440030906;CPPS;520302613;419;Formation DE Aide-Soignant;34;Enseignement;45;2002-07-02
440006039;CTRE PERFECTIONN DU PERSONNEL SOIGNANT;440030906;CPPS;522506050;419;Formation DE Aide-Soignant;34;Enseignement;52;2025-07-21
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;529200023;419;Formation DE Aide-Soignant;34;Enseignement;40;1992-01-01
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;520101802;419;Formation DE Aide-Soignant;34;Enseignement;52;2000-07-13
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;520202306;419;Formation DE Aide-Soignant;34;Enseignement;60;2001-10-29
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;520302612;419;Formation DE Aide-Soignant;34;Enseignement;65;2021-03-17
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;522305914;419;Formation DE Aide-Soignant;34;Enseignement;189;2022-12-29
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;522405941;419;Formation DE Aide-Soignant;34;Enseignement;155;2020-07-06
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;522506034;456;Formation DE Auxiliaire Puériculture;34;Enseignement;15;2024-12-19
490001773;INSTITUT FORMATION SANTE OUEST;440033611;IFSO NANTES;522506047;419;Formation DE Aide-Soignant;34;Enseignement;110;2025-07-21
440042810;NANTES UNIVERSITE;440042836;POLE FORMATION CONTINUE SOCIOLOGIE;520001761;585;Formation diplôme supérieur en Travail social;34;Enseignement;;1999-10-29
440042810;NANTES UNIVERSITE;440042836;POLE FORMATION CONTINUE SOCIOLOGIE;520704508;588;Formation DE Ingénierie Sociale;34;Enseignement;;2019-12-20
440042810;NANTES UNIVERSITE;440042836;POLE FORMATION CONTINUE SOCIOLOGIE;520704681;449;Formation CA fonction directeur établissement social;34;Enseignement;70;2007-01-22
440042810;NANTES UNIVERSITE;440042836;POLE FORMATION CONTINUE SOCIOLOGIE;522005818;588;Formation DE Ingénierie Sociale;34;Enseignement;15;2019-12-20
440042810;NANTES UNIVERSITE;440042836;POLE FORMATION CONTINUE SOCIOLOGIE;522405999;588;Formation DE Ingénierie Sociale;34;Enseignement;20;2024-06-07
750721334;CROIX ROUGE FRANCAISE;440043511;IRFSS PAYS DE LA LOIRE;520403279;414;Formation DE Infirmier;34;Enseignement;80;2004-06-07
750721334;CROIX ROUGE FRANCAISE;440043511;IRFSS PAYS DE LA LOIRE;520504237;419;Formation DE Aide-Soignant;34;Enseignement;50;2004-06-07
750721334;CROIX ROUGE FRANCAISE;440043511;IRFSS PAYS DE LA LOIRE;522406004;414;Formation DE Infirmier;34;Enseignement;80;2022-09-01
750721334;CROIX ROUGE FRANCAISE;440043511;IRFSS PAYS DE LA LOIRE;522506055;419;Formation DE Aide-Soignant;34;Enseignement;76;2025-07-21
850009010;CH LOIRE VENDEE OCEAN;440044931;IFAS DU CH LOIRE VENDEE OCEAN;520504194;419;Formation DE Aide-Soignant;34;Enseignement;50;2002-07-02
850009010;CH LOIRE VENDEE OCEAN;440044931;IFAS DU CH LOIRE VENDEE OCEAN;522506053;419;Formation DE Aide-Soignant;34;Enseignement;58;2025-07-21
490535903;CEFRAS;440045698;CEFRAS NANTES;520604433;438;Formation DE aide médico psychologique;34;Enseignement;0;2005-10-11
490535903;CEFRAS;440045698;CEFRAS NANTES;520604438;586;Formation DE auxiliaire de vie sociale;34;Enseignement;25;2005-10-11
490535903;CEFRAS;440045698;CEFRAS NANTES;520704677;587;Formation DE Assistant Familial;34;Enseignement;80;2006-11-26
490535903;CEFRAS;440045698;CEFRAS NANTES;521605722;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;114;2018-06-18
490535903;CEFRAS;440045698;CEFRAS NANTES;522205885;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;25;2021-01-01
490535903;CEFRAS;440045698;CEFRAS NANTES;522405969;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;102;2024-01-19
490535903;CEFRAS;440045698;CEFRAS NANTES;522405970;434;Formation DE technicien de l'intervention sociale familiale;34;Enseignement;16;2024-01-26
490535903;CEFRAS;440045698;CEFRAS NANTES;522506040;587;Formation DE Assistant Familial;34;Enseignement;66;2025-04-24
440045706;CNAM PAYS DE LA LOIRE-ASSO DE GESTION;440045714;CNAM IFORIS NANTES;520604445;441;Formation DE Médiateur Familial;34;Enseignement;18;2006-07-20
440045706;CNAM PAYS DE LA LOIRE-ASSO DE GESTION;440045714;CNAM IFORIS NANTES;522305939;441;Formation DE Médiateur Familial;34;Enseignement;20;2023-10-19
440023620;DEPARTEMENT DE LA LOIRE ATLANTIQUE;440046894;FORMATION ASSISTANT FAMILIAL- SERV PMI;520704866;587;Formation DE Assistant Familial;34;Enseignement;15;2007-07-31
440023620;DEPARTEMENT DE LA LOIRE ATLANTIQUE;440046894;FORMATION ASSISTANT FAMILIAL- SERV PMI;520704874;587;Formation DE Assistant Familial;34;Enseignement;45;2007-07-31
440023620;DEPARTEMENT DE LA LOIRE ATLANTIQUE;440046894;FORMATION ASSISTANT FAMILIAL- SERV PMI;522305935;587;Formation DE Assistant Familial;34;Enseignement;60;2023-10-19
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;520804964;419;Formation DE Aide-Soignant;34;Enseignement;30;2008-01-08
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;521005283;438;Formation DE aide médico psychologique;34;Enseignement;0;2010-07-01
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;521605735;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;15;2018-07-13
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;521905794;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;27;2018-07-13
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;522405958;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;20;2024-01-19
440062321;GRETA-CFA LOIRE-ATLANTIQUE;440047306;GRETA-CFA 44 - LYCEE GOUSSIER;522405985;419;Formation DE Aide-Soignant;34;Enseignement;51;2025-07-21
490535903;CEFRAS;440051324;CEFRAS SITE SAINT NAZAIRE;521305510;438;Formation DE aide médico psychologique;34;Enseignement;0;2012-06-15
490535903;CEFRAS;440051324;CEFRAS SITE SAINT NAZAIRE;521605723;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;78;2018-06-18
490535903;CEFRAS;440051324;CEFRAS SITE SAINT NAZAIRE;522005825;587;Formation DE Assistant Familial;34;Enseignement;;2020-09-01
490535903;CEFRAS;440051324;CEFRAS SITE SAINT NAZAIRE;522405972;590;Formation DE Accompagnant Éducatif et Social;34;Enseignement;74;2024-01-19
